gene_id,gene_name,GSM4143959_HUtSMC-AP-1-KO-Rep-1,GSM4143960_HUtSMC-AP-1-KO-Rep-2,GSM4143961_HUtSMC-AP-1-KO-Rep-3,GSM4143962_HUtSMC-Negative-Ctrl-Rep-1,GSM4143963_HUtSMC-Negative-Ctrl-Rep-2,GSM4143964_HUtSMC-Negative-Ctrl-Rep-3
ENSG00000201318,SNORD114-30,0,0,0,0,0,0
ENSG00000200089,SNORD114-31,0,0,0,0,0,0
ENSG00000222095,ENSG00000222095,0,0,1,0,0,0
ENSG00000222185,ENSG00000222185,0,0,0,0,0,0
ENSG00000199088,MIR379,0,0,0,0,0,0
ENSG00000199109,MIR411,0,0,0,0,0,0
ENSG00000207749,MIR299,0,0,0,0,0,0
ENSG00000198982,MIR380,0,0,0,0,0,1
ENSG00000221745,MIR1197,0,0,0,0,0,0
ENSG00000199069,MIR323A,0,0,0,0,0,0
ENSG00000211582,MIR758,0,0,0,0,0,0
ENSG00000207761,MIR329-1,0,0,0,0,0,0
ENSG00000207762,MIR329-2,0,0,0,0,0,0
ENSG00000194717,MIR494,0,0,0,0,0,0
ENSG00000221036,MIR1193,0,0,0,0,0,0
ENSG00000212040,MIR543,0,0,0,0,0,0
ENSG00000207743,MIR495,0,0,0,0,0,0
ENSG00000283279,MIR376C,0,0,0,0,0,0
ENSG00000283561,MIR376A2,0,0,0,0,0,0
ENSG00000207934,MIR654,0,0,0,0,0,0
ENSG00000283556,MIR376B,0,0,0,0,0,0
ENSG00000283588,MIR376A1,0,0,0,1,0,0
ENSG00000215957,MIR300,0,0,0,0,0,0
ENSG00000221525,MIR1185-1,2,0,0,0,0,0
ENSG00000221614,MIR1185-2,0,0,0,0,0,0
ENSG00000199020,MIR381,0,0,0,0,0,0
ENSG00000207754,MIR487B,0,0,0,0,0,0
ENSG00000202560,MIR539,0,1,0,0,0,0
ENSG00000216099,MIR889,0,2,0,0,1,0
ENSG00000207587,MIR544A,0,0,0,1,0,0
ENSG00000207646,MIR655,0,0,0,0,0,2
ENSG00000207742,MIR487A,0,0,0,0,0,2
ENSG00000283170,MIR382,0,0,0,0,0,0
ENSG00000207993,MIR134,0,0,0,0,0,0
ENSG00000276352,MIR668,0,0,0,0,0,0
ENSG00000208027,MIR485,0,0,0,0,0,0
ENSG00000208004,MIR323B,0,0,0,0,0,0
ENSG00000207978,MIR154,0,0,0,0,0,1
ENSG00000207961,MIR496,0,0,0,0,0,0
ENSG00000199015,MIR377,0,0,0,0,0,0
ENSG00000216179,MIR541,1,0,0,0,0,0
ENSG00000199107,MIR409,1,0,0,0,0,0
ENSG00000199012,MIR412,0,0,0,0,0,0
ENSG00000199025,MIR369,0,0,0,0,0,1
ENSG00000199092,MIR410,0,1,0,0,0,0
ENSG00000207959,MIR656,0,4,2,0,2,1
ENSG00000223403,MEG9,64,61,71,76,73,85
ENSG00000230805,ENSG00000230805,0,0,0,1,3,0
ENSG00000259004,LINC02285,0,0,0,0,0,0
ENSG00000277754,U3,0,0,0,0,0,0
ENSG00000258681,ENSG00000258681,0,0,0,0,0,0
ENSG00000258497,ENSG00000258497,0,0,0,0,0,0
ENSG00000258460,ENSG00000258460,0,0,0,0,0,0
ENSG00000259023,LINC00524,0,0,0,0,0,0
ENSG00000259082,LINC02314,0,0,0,0,0,0
ENSG00000258498,DIO3OS,0,0,0,2,0,0
ENSG00000283857,MIR1247,0,0,0,0,0,0
ENSG00000197406,DIO3,0,0,0,0,0,0
ENSG00000258404,LINC02320,0,0,0,0,0,0
ENSG00000241494,ENSG00000241494,9,7,7,9,9,9
ENSG00000258512,LINC00239,0,0,0,0,0,0
ENSG00000078304,PPP2R5C,2614,2579,2434,3037,2937,2798
ENSG00000259088,ENSG00000259088,2,0,1,2,3,0
ENSG00000207208,RNU6-790P,0,0,0,0,0,0
ENSG00000256705,ENSG00000256705,0,0,0,0,0,0
ENSG00000259161,NPM1P20,0,0,0,0,0,0
ENSG00000271780,ENSG00000271780,13,9,9,20,14,16
ENSG00000197102,DYNC1H1,10696,10563,8200,9116,9769,12615
ENSG00000259013,ENSG00000259013,0,0,0,0,0,0
ENSG00000258959,ENSG00000258959,2,5,5,5,1,10
ENSG00000240457,RN7SL472P,0,1,0,0,0,0
ENSG00000080824,HSP90AA1,59839,46182,30833,26983,29740,27732
ENSG00000140153,WDR20,574,461,411,440,519,525
ENSG00000080823,MOK,1152,1111,890,454,837,886
ENSG00000022976,ZNF839,179,176,130,160,183,149
ENSG00000100865,CINP,814,667,589,684,765,674
ENSG00000196663,TECPR2,702,677,623,928,856,903
ENSG00000212330,RNU6-244P,0,0,0,0,0,0
ENSG00000156381,ANKRD9,267,218,216,261,217,221
ENSG00000266015,MIR4309,0,0,0,0,0,0
ENSG00000259230,LINC02323,1,0,1,0,0,0
ENSG00000239224,RN7SL546P,0,0,0,0,0,0
ENSG00000089902,RCOR1,1032,1023,1017,920,911,953
ENSG00000230988,RPL23AP11,1,1,1,0,0,0
ENSG00000202459,Y_RNA,0,0,0,0,0,0
ENSG00000259508,ENSG00000259508,1,0,0,0,0,0
ENSG00000131323,TRAF3,933,893,851,860,874,989
ENSG00000206969,RNU6-1316P,0,0,0,0,0,0
ENSG00000166126,AMN,3,3,4,3,2,2
ENSG00000198752,CDC42BPB,3781,4645,4003,4287,4219,4661
ENSG00000259515,ENSG00000259515,3,5,8,0,3,3
ENSG00000213176,RPL13P6,0,1,1,2,0,2
ENSG00000283071,LBHD2,0,0,0,0,0,0
ENSG00000205436,EXOC3L4,1,2,0,4,0,1
ENSG00000259717,LINC00677,0,0,0,0,0,0
ENSG00000185215,TNFAIP2,544,457,519,964,530,543
ENSG00000259374,NDUFB4P11,0,0,0,0,0,0
ENSG00000259535,RPL21P12,0,0,0,0,0,0
ENSG00000259525,GCSHP2,0,0,0,0,0,0
ENSG00000251533,LINC00605,0,0,0,0,0,0
ENSG00000270705,ENSG00000270705,0,0,0,0,0,0
ENSG00000278071,ENSG00000278071,1,1,0,1,1,0
ENSG00000242837,RPL21P13,0,0,0,1,0,0
ENSG00000270938,RAP2CP1,0,0,0,0,0,0
ENSG00000240624,RPL17P4,0,0,0,0,0,0
ENSG00000259775,EIF5-DT,23,10,20,32,23,26
ENSG00000100664,EIF5,6410,6168,5564,2566,6681,6465
ENSG00000272533,SNORA28,2,1,0,0,0,0
ENSG00000259428,HMGB3P26,0,0,0,0,0,0
ENSG00000243904,RPSAP5,0,0,0,3,1,2
ENSG00000075413,MARK3,1860,1887,1845,2292,1882,1742
ENSG00000244691,RPL10AP1,0,0,0,0,2,0
ENSG00000166165,CKB,143,162,99,94,73,55
ENSG00000260285,TRMT61A-DT,7,6,2,7,5,2
ENSG00000166166,TRMT61A,267,202,163,109,235,218
ENSG00000252469,RNU7-160P,0,0,0,0,0,0
ENSG00000258851,ENSG00000258851,0,1,0,0,0,0
ENSG00000166170,BAG5,948,966,883,768,992,1000
ENSG00000126214,KLC1,961,1113,871,824,1010,1042
ENSG00000256053,COA8,359,378,333,344,357,342
ENSG00000256500,ENSG00000256500,1,1,0,2,0,0
ENSG00000201184,RNU4-68P,0,0,0,0,0,0
ENSG00000246451,KLC1-AS1,0,1,1,0,1,0
ENSG00000270108,ENSG00000270108,11,12,3,13,9,15
ENSG00000269910,ENSG00000269910,6,4,1,2,1,1
ENSG00000269940,ENSG00000269940,181,176,107,93,115,150
ENSG00000269958,ENSG00000269958,226,221,176,140,177,209
ENSG00000126215,XRCC3,241,141,146,123,74,79
ENSG00000100711,ZFYVE21,659,655,652,711,668,709
ENSG00000253096,Y_RNA,0,0,0,0,0,0
ENSG00000088808,PPP1R13B,114,102,118,112,118,129
ENSG00000270591,ENSG00000270591,1,1,0,0,0,0
ENSG00000202275,ENSG00000202275,0,0,0,0,0,0
ENSG00000258735,PPP1R13B-DT,0,0,0,0,0,0
ENSG00000258534,ENSG00000258534,0,0,0,0,0,0
ENSG00000156411,ATP5MJ,1031,866,914,1018,1038,923
ENSG00000156414,TDRD9,0,0,0,0,0,0
ENSG00000227729,RD3L,0,0,0,0,0,0
ENSG00000242894,RN7SL634P,0,0,0,0,0,0
ENSG00000166183,ASPG,0,0,0,0,0,0
ENSG00000207568,MIR203A,0,0,0,0,0,0
ENSG00000283165,MIR203B,0,0,0,0,0,0
ENSG00000258748,KIF26A-DT,0,0,0,0,0,0
ENSG00000066735,KIF26A,1,0,0,0,0,0
ENSG00000258913,LINC02691,0,0,0,0,0,0
ENSG00000258598,ENSG00000258598,0,0,0,0,0,0
ENSG00000222761,RNU6-684P,0,0,0,0,0,0
ENSG00000213159,CEND1P1,0,0,0,0,0,0
ENSG00000258986,TMEM179,0,0,0,1,1,1
ENSG00000184601,C14orf180,0,0,1,0,0,0
ENSG00000259037,ENSG00000259037,0,0,0,0,0,0
ENSG00000258736,ENSG00000258736,0,0,0,0,0,0
ENSG00000260792,LINC02280,0,0,1,1,1,0
ENSG00000265291,MIR4710,0,0,0,0,0,0
ENSG00000203485,INF2,3056,2949,2254,2331,2723,2718
ENSG00000258858,ENSG00000258858,0,0,0,0,0,0
ENSG00000185100,ADSS1,17,22,22,17,36,33
ENSG00000184990,SIVA1,421,356,350,347,332,342
ENSG00000142208,AKT1,4437,4324,3699,3790,3935,3843
ENSG00000258430,ENSG00000258430,5,7,3,4,5,4
ENSG00000179627,ZBTB42,27,24,31,40,38,26
ENSG00000279140,ENSG00000279140,7,0,5,5,4,5
ENSG00000258701,VESTAR,5,8,9,4,8,3
ENSG00000239365,RPS26P49,0,0,0,0,0,0
ENSG00000196183,RPS2P4,2,0,4,5,1,2
ENSG00000258811,ENSG00000258811,0,0,0,0,0,0
ENSG00000258593,ENSG00000258593,0,1,1,0,0,0
ENSG00000099814,CEP170B,1272,1311,994,1138,1153,1280
ENSG00000259067,ENSG00000259067,0,0,0,0,0,0
ENSG00000166428,PLD4,1,0,0,0,1,2
ENSG00000185567,AHNAK2,576,589,456,720,421,518
ENSG00000140104,CLBA1,187,180,163,244,215,205
ENSG00000170779,CDCA4,612,543,438,278,328,317
ENSG00000183484,GPR132,0,0,0,0,0,0
ENSG00000257556,LINC02298,4,7,7,7,4,2
ENSG00000280244,ENSG00000280244,0,0,0,0,0,0
ENSG00000258154,ENSG00000258154,0,0,0,0,0,0
ENSG00000184916,JAG2,8,12,4,11,11,5
ENSG00000273778,MIR6765,0,0,0,0,0,0
ENSG00000257622,ENSG00000257622,0,0,0,0,0,0
ENSG00000183828,NUDT14,53,42,50,57,66,87
ENSG00000185024,BRF1,391,357,304,397,410,407
ENSG00000184887,BTBD6,947,872,710,761,818,809
ENSG00000179364,PACS2,760,839,783,1032,1038,1016
ENSG00000279495,ENSG00000279495,64,55,47,44,38,35
ENSG00000242085,RPS20P33,4,3,4,2,0,1
ENSG00000226174,TEX22,1,3,3,4,1,4
ENSG00000251602,MTA1-DT,32,28,29,41,53,39
ENSG00000182979,MTA1,1151,1085,976,1359,1306,1198
ENSG00000257270,ENSG00000257270,2,3,0,0,2,1
ENSG00000182809,CRIP2,1062,1307,974,924,1027,956
ENSG00000213145,CRIP1,3,3,0,0,0,2
ENSG00000257341,ENSG00000257341,0,0,0,0,0,0
ENSG00000185347,TEDC1,98,65,56,41,38,34
ENSG00000184986,TMEM121,28,21,15,33,35,17
ENSG00000230157,ATP5MC1P1,0,0,0,0,0,0
ENSG00000234402,ELK2BP,0,0,0,0,0,0
ENSG00000211890,IGHA2,0,0,0,0,0,0
ENSG00000211891,IGHE,0,1,0,0,0,0
ENSG00000211892,IGHG4,0,0,0,0,0,0
ENSG00000274172,MIR8071-1,0,0,0,0,0,0
ENSG00000211893,IGHG2,0,0,0,0,0,0
ENSG00000277030,MIR8071-2,0,0,0,0,0,0
ENSG00000253364,COPDA1,0,0,0,0,0,0
ENSG00000253755,IGHGP,0,0,0,0,0,0
ENSG00000213140,ELK2AP,0,0,0,0,0,0
ENSG00000211895,IGHA1,0,0,0,0,0,0
ENSG00000253692,IGHEP1,0,0,0,0,0,0
ENSG00000211896,IGHG1,0,0,0,0,0,0
ENSG00000211897,IGHG3,0,0,0,0,0,0
ENSG00000270371,ATP6V1G1P1,0,0,0,0,0,0
ENSG00000211898,IGHD,0,0,0,0,0,0
ENSG00000211899,IGHM,0,0,0,0,0,0
ENSG00000265612,MIR4539,0,0,0,0,0,0
ENSG00000264024,MIR4507,0,0,0,0,0,0
ENSG00000263413,MIR4538,0,0,0,0,0,0
ENSG00000264781,MIR4537,0,0,0,0,0,0
ENSG00000211900,IGHJ6,0,0,0,0,0,0
ENSG00000237111,IGHJ3P,0,0,0,0,0,0
ENSG00000242472,IGHJ5,0,0,0,0,0,0
ENSG00000240041,IGHJ4,0,0,0,0,0,0
ENSG00000242887,IGHJ3,0,0,0,0,0,0
ENSG00000237547,IGHJ2P,0,0,0,0,0,0
ENSG00000211904,IGHJ2,0,0,0,0,0,0
ENSG00000211905,IGHJ1,0,0,0,0,0,0
ENSG00000236597,IGHD7-27,0,0,0,0,0,0
ENSG00000227335,IGHJ1P,0,0,0,0,0,0
ENSG00000211907,IGHD1-26,0,0,0,0,0,0
ENSG00000225825,IGHD6-25,0,0,0,0,0,0
ENSG00000211909,IGHD5-24,0,0,0,0,0,0
ENSG00000227196,IGHD4-23,0,0,0,0,0,0
ENSG00000211911,IGHD3-22,0,0,0,0,0,0
ENSG00000211912,IGHD2-21,0,0,0,0,0,0
ENSG00000237020,IGHD1-20,0,0,0,0,0,0
ENSG00000211914,IGHD6-19,0,0,0,0,0,0
ENSG00000211915,IGHD5-18,0,0,0,0,0,0
ENSG00000227800,IGHD4-17,0,0,0,0,0,0
ENSG00000211917,IGHD3-16,0,0,0,0,0,0
ENSG00000211918,IGHD2-15,0,0,0,0,0,0
ENSG00000227108,IGHD1-14,0,0,0,0,0,0
ENSG00000211920,IGHD6-13,0,0,0,0,0,0
ENSG00000211921,IGHD5-12,0,0,0,0,0,0
ENSG00000232543,IGHD4-11,0,0,0,0,0,0
ENSG00000211923,IGHD3-10,0,0,0,0,0,0
ENSG00000211924,IGHD3-9,0,0,0,0,0,0
ENSG00000211925,IGHD2-8,0,0,0,0,0,0
ENSG00000237197,IGHD1-7,0,0,0,0,0,0
ENSG00000228131,IGHD6-6,0,0,0,0,0,0
ENSG00000211928,IGHD5-5,0,0,0,0,0,0
ENSG00000233655,IGHD4-4,0,0,0,0,0,0
ENSG00000211930,IGHD3-3,0,0,0,0,0,0
ENSG00000211931,IGHD2-2,0,0,0,0,0,0
ENSG00000226777,FAM30A,0,0,0,0,0,0
ENSG00000236170,IGHD1-1,0,0,0,0,0,0
ENSG00000211933,IGHV6-1,0,0,0,0,0,0
ENSG00000254279,IGHVII-1-1,0,0,0,0,0,0
ENSG00000271968,ADAM6,0,0,0,0,0,0
ENSG00000225200,ENSG00000225200,33,38,50,62,38,42
ENSG00000211934,IGHV1-2,0,0,0,0,0,0
ENSG00000253780,IGHVIII-2-1,0,0,0,0,0,0
ENSG00000211935,IGHV1-3,0,0,0,0,0,0
ENSG00000276775,IGHV4-4,0,0,0,0,0,0
ENSG00000282122,IGHV7-4-1,0,0,0,0,0,0
ENSG00000211937,IGHV2-5,0,0,0,0,0,0
ENSG00000253387,IGHVIII-5-1,0,0,0,0,0,0
ENSG00000254053,IGHVIII-5-2,0,0,0,0,0,0
ENSG00000253763,IGHV3-6,0,0,0,0,0,0
ENSG00000211938,IGHV3-7,0,0,0,0,0,0
ENSG00000282639,IGHV3-64D,0,0,0,0,0,0
ENSG00000282651,IGHV5-10-1,0,0,0,0,0,0
ENSG00000211941,IGHV3-11,0,0,0,0,0,0
ENSG00000254215,IGHVIII-11-1,0,0,0,0,0,0
ENSG00000254174,IGHV1-12,0,0,0,0,0,0
ENSG00000211942,IGHV3-13,0,0,0,0,0,0
ENSG00000253412,IGHVIII-13-1,0,0,0,0,0,0
ENSG00000253709,IGHV1-14,0,0,0,0,0,0
ENSG00000211943,IGHV3-15,0,0,0,0,0,0
ENSG00000253458,IGHVII-15-1,0,0,0,0,0,0
ENSG00000211944,IGHV3-16,0,0,0,0,0,0
ENSG00000283948,IGHVIII-16-1,0,0,0,0,0,0
ENSG00000254046,IGHV1-17,0,0,0,0,0,0
ENSG00000273894,SLC20A1P2,0,0,0,0,0,0
ENSG00000211945,IGHV1-18,0,0,0,0,0,0
ENSG00000253883,IGHV3-19,0,0,0,0,0,0
ENSG00000271201,ENSG00000271201,0,0,0,0,0,0
ENSG00000211946,IGHV3-20,0,0,0,0,0,0
ENSG00000211947,IGHV3-21,0,0,0,0,0,0
ENSG00000253957,IGHV3-22,0,0,0,0,0,0
ENSG00000253345,IGHVII-22-1,0,0,0,0,0,0
ENSG00000254045,IGHVIII-22-2,0,0,0,0,0,0
ENSG00000211949,IGHV3-23,0,0,0,0,0,0
ENSG00000211950,IGHV1-24,0,0,0,0,0,0
ENSG00000238275,HOMER2P2,0,0,0,0,0,0
ENSG00000276210,LINC00226,0,0,0,0,0,0
ENSG00000253441,IGHV3-25,0,0,0,0,0,0
ENSG00000253367,IGHVIII-25-1,0,0,0,0,0,0
ENSG00000211951,IGHV2-26,0,0,0,0,0,0
ENSG00000253462,IGHVIII-26-1,0,0,0,0,0,0
ENSG00000253482,IGHVII-26-2,0,0,0,0,0,0
ENSG00000254326,IGHV7-27,0,0,0,0,0,0
ENSG00000211952,IGHV4-28,0,0,0,0,0,0
ENSG00000253149,IGHVII-28-1,0,0,0,0,0,0
ENSG00000254289,IGHV3-32,0,0,0,0,0,0
ENSG00000270550,IGHV3-30,0,0,0,0,0,0
ENSG00000253491,IGHVII-30-1,0,0,0,0,0,0
ENSG00000253587,IGHV3-30-2,0,0,0,0,0,0
ENSG00000231475,IGHV4-31,0,0,0,0,0,0
ENSG00000283607,IGHVII-30-21,0,0,0,0,0,0
ENSG00000270474,IGHV3-29,0,0,0,0,0,0
ENSG00000211955,IGHV3-33,0,0,0,0,0,0
ENSG00000254203,IGHVII-33-1,0,0,0,0,0,0
ENSG00000253440,IGHV3-33-2,0,0,0,0,0,0
ENSG00000211956,IGHV4-34,0,0,0,0,0,0
ENSG00000253325,IGHV7-34-1,0,0,0,0,0,0
ENSG00000211957,IGHV3-35,0,0,0,0,0,0
ENSG00000253240,IGHV3-36,0,0,0,0,0,0
ENSG00000253359,IGHV3-37,0,0,0,0,0,0
ENSG00000211958,IGHV3-38,0,0,0,0,0,0
ENSG00000253989,IGHVIII-38-1,0,0,0,0,0,0
ENSG00000211959,IGHV4-39,0,0,0,0,0,0
ENSG00000253467,IGHV7-40,0,0,0,0,0,0
ENSG00000228757,ENSG00000228757,0,0,0,0,0,0
ENSG00000253294,IGHVII-40-1,0,0,0,0,0,0
ENSG00000278473,IGHV3-41,0,0,0,0,0,0
ENSG00000228966,HOMER2P1,0,0,0,0,0,0
ENSG00000254228,IGHV3-42,0,0,0,0,0,0
ENSG00000232216,IGHV3-43,0,0,0,0,0,0
ENSG00000283195,IGHVII-43-1,0,0,0,0,0,0
ENSG00000283562,IGHVIII-44,0,0,0,0,0,0
ENSG00000283464,ENSG00000283464,0,0,0,0,0,0
ENSG00000270816,LINC00221,0,0,0,0,0,0
ENSG00000253465,IGHVIV-44-1,0,0,0,0,0,0
ENSG00000253895,IGHVII-44-2,0,0,0,0,0,0
ENSG00000211961,IGHV1-45,0,0,0,0,0,0
ENSG00000211962,IGHV1-46,0,0,0,0,0,0
ENSG00000253808,IGHVII-46-1,0,0,0,0,0,0
ENSG00000229092,IGHV3-47,0,0,0,0,0,0
ENSG00000253862,IGHVIII-47-1,0,0,0,0,0,0
ENSG00000211964,IGHV3-48,0,0,0,0,0,0
ENSG00000211965,IGHV3-49,0,0,0,0,0,0
ENSG00000253386,IGHVII-49-1,0,0,0,0,0,0
ENSG00000253241,IGHV3-50,0,0,0,0,0,0
ENSG00000211966,IGHV5-51,0,0,0,0,0,0
ENSG00000254167,IGHV8-51-1,0,0,0,0,0,0
ENSG00000253941,IGHVII-51-2,0,0,0,0,0,0
ENSG00000253545,IGHV3-52,0,0,0,0,0,0
ENSG00000211967,IGHV3-53,0,0,0,0,0,0
ENSG00000253714,IGHVII-53-1,0,0,0,0,0,0
ENSG00000275475,IGHV3-54,0,0,0,0,0,0
ENSG00000254395,IGHV4-55,0,0,0,0,0,0
ENSG00000253131,IGHV7-56,0,0,0,0,0,0
ENSG00000253759,IGHV3-57,0,0,0,0,0,0
ENSG00000211968,IGHV1-58,0,0,0,0,0,0
ENSG00000224373,IGHV4-59,0,0,0,0,0,0
ENSG00000253742,IGHV3-60,0,0,0,0,0,0
ENSG00000199480,RNA5SP389,0,0,0,0,0,0
ENSG00000254329,IGHVII-60-1,0,0,0,0,0,0
ENSG00000211970,IGHV4-61,0,0,0,0,0,0
ENSG00000253132,IGHV3-62,0,0,0,0,0,0
ENSG00000253747,IGHVII-62-1,0,0,0,0,0,0
ENSG00000253936,IGHV3-63,0,0,0,0,0,0
ENSG00000223648,IGHV3-64,0,0,0,0,0,0
ENSG00000253209,IGHV3-65,0,0,0,0,0,0
ENSG00000253169,IGHVII-65-1,0,0,0,0,0,0
ENSG00000211972,IGHV3-66,0,0,0,0,0,0
ENSG00000253274,IGHV1-67,0,0,0,0,0,0
ENSG00000223506,SLC20A1P1,0,0,0,0,0,0
ENSG00000253820,IGHVII-67-1,0,0,0,0,0,0
ENSG00000254036,IGHVIII-67-2,0,0,0,0,0,0
ENSG00000253635,IGHVIII-67-3,0,0,0,0,0,0
ENSG00000254052,IGHVIII-67-4,0,0,0,0,0,0
ENSG00000253703,IGHV1-68,0,0,0,0,0,0
ENSG00000211973,IGHV1-69,0,0,0,0,0,0
ENSG00000211974,IGHV2-70D,0,0,0,0,0,0
ENSG00000282600,IGHV3-69-1,0,0,0,0,0,0
ENSG00000281990,IGHV1-69-2,0,0,0,0,0,0
ENSG00000283571,ENSG00000283571,0,0,0,0,0,0
ENSG00000280411,IGHV1-69D,0,0,0,0,0,0
ENSG00000274576,IGHV2-70,0,0,0,0,0,0
ENSG00000254056,IGHV3-71,0,0,0,0,0,0
ENSG00000225698,IGHV3-72,0,0,0,0,0,0
ENSG00000211976,IGHV3-73,0,0,0,0,0,0
ENSG00000224650,IGHV3-74,0,0,0,0,0,0
ENSG00000254134,IGHVII-74-1,0,0,0,0,0,0
ENSG00000254176,IGHV3-75,0,0,0,0,0,0
ENSG00000253247,IGHV3-76,0,0,0,0,0,0
ENSG00000253310,IGHVIII-76-1,0,0,0,0,0,0
ENSG00000265929,MIR5195,0,0,0,0,0,0
ENSG00000211978,IGHV5-78,0,0,0,0,0,0
ENSG00000253674,IGHVII-78-1,0,0,0,0,0,0
ENSG00000275747,IGHV3-79,0,0,0,0,0,0
ENSG00000283906,IGHV4-80,0,0,0,0,0,0
ENSG00000211979,IGHV7-81,0,0,0,0,0,0
ENSG00000253303,IGHVIII-82,0,0,0,0,0,0
ENSG00000215567,ENSG00000215567,0,0,0,0,0,0
ENSG00000201241,RNU6-978P,0,0,0,0,0,0
ENSG00000258463,ENSG00000258463,0,0,0,0,0,0
ENSG00000274347,ENSG00000274347,0,0,0,0,0,0
ENSG00000188403,IGHV1OR15-9,0,0,0,0,0,0
ENSG00000258706,SLC20A1P3,0,0,0,0,0,0
ENSG00000259337,IGHV1OR15-2,0,0,0,0,0,0
ENSG00000259490,IGHV3OR15-7,0,0,0,0,0,0
ENSG00000270961,IGHD5OR15-5A,0,0,0,0,0,0
ENSG00000271317,IGHD4OR15-4A,0,0,0,0,0,0
ENSG00000282520,IGHD3OR15-3A,0,0,0,0,0,0
ENSG00000282599,IGHD2OR15-2A,0,0,0,0,0,0
ENSG00000271336,IGHD1OR15-1A,0,0,0,0,0,0
ENSG00000277988,FAM30B,0,0,0,0,0,0
ENSG00000259769,ENSG00000259769,0,0,0,0,0,0
ENSG00000258397,BCAR1P1,0,0,0,0,0,0
ENSG00000239471,RN7SL584P,0,0,0,0,0,0
ENSG00000258410,ENSG00000258410,1,0,0,0,0,1
ENSG00000278935,ENSG00000278935,0,0,0,0,0,0
ENSG00000258780,BMS1P15,3,0,1,1,1,0
ENSG00000258628,RHPN2P1,0,0,0,0,0,0
ENSG00000259156,CHEK2P2,0,0,0,0,0,0
ENSG00000258654,ENSG00000258654,0,0,0,0,0,0
ENSG00000180229,HERC2P3,59,63,44,84,51,74
ENSG00000258488,ENSG00000258488,0,0,0,0,0,0
ENSG00000277322,GOLGA6L6,0,0,0,0,0,0
ENSG00000258797,MPHOSPH10P4,0,0,0,0,0,0
ENSG00000181984,GOLGA8CP,0,0,0,0,0,0
ENSG00000278497,RN7SL759P,0,0,0,0,0,0
ENSG00000258916,SPATA31E2P,0,0,1,0,0,0
ENSG00000258707,ENSG00000258707,0,0,0,0,0,0
ENSG00000270685,IGHV1OR15-6,0,0,0,0,0,0
ENSG00000258590,NBEAP1,1,2,0,0,0,1
ENSG00000279628,ENSG00000279628,0,0,0,0,0,0
ENSG00000238478,RNU6-498P,0,0,0,0,0,0
ENSG00000259383,ENSG00000259383,0,0,0,0,0,0
ENSG00000259443,ENSG00000259443,0,0,0,0,0,0
ENSG00000258420,LONRF2P3,0,0,0,0,0,0
ENSG00000274499,ENSG00000274499,0,0,0,0,0,0
ENSG00000259089,GRAMD4P5,0,0,0,0,0,0
ENSG00000259214,ENSG00000259214,0,0,0,0,0,0
ENSG00000265322,MIR3118-2,0,0,0,0,0,0
ENSG00000230031,POTEB2,0,0,0,0,0,0
ENSG00000238489,RNU6-749P,0,0,0,0,0,0
ENSG00000261048,ENSG00000261048,0,0,0,0,0,0
ENSG00000261554,ENSG00000261554,0,0,0,0,0,0
ENSG00000258799,ZNF519P2,0,0,0,0,0,0
ENSG00000270831,NF1P1,0,0,0,0,0,0
ENSG00000266545,MIR5701-1,0,0,0,0,0,0
ENSG00000258710,LINC01193,0,0,0,0,0,0
ENSG00000258855,OR11J2P,0,0,0,0,0,0
ENSG00000258494,OR11J5P,0,0,0,0,0,0
ENSG00000270824,IGHD5OR15-5B,0,0,0,0,0,0
ENSG00000270451,IGHD4OR15-4B,0,0,0,0,0,0
ENSG00000282089,IGHD3OR15-3B,0,0,0,0,0,0
ENSG00000282268,IGHD2OR15-2B,0,0,0,0,0,0
ENSG00000270185,IGHD1OR15-1B,0,0,0,0,0,0
ENSG00000259698,FAM30C,0,0,0,0,0,0
ENSG00000259025,ENSG00000259025,0,0,0,0,0,0
ENSG00000258771,BCAR1P2,0,0,0,0,0,0
ENSG00000243059,RN7SL400P,0,0,0,0,0,0
ENSG00000260986,ENSG00000260986,0,0,0,0,0,0
ENSG00000279595,ENSG00000279595,0,0,0,0,0,0
ENSG00000258684,BMS1P16,0,0,0,1,0,0
ENSG00000258883,NBEAP4,0,0,0,0,0,0
ENSG00000237161,ENSG00000237161,0,0,0,0,0,0
ENSG00000247765,ENSG00000247765,0,0,0,0,0,0
ENSG00000207289,RNU6-1235P,0,0,0,0,0,0
ENSG00000280881,ENSG00000280881,0,0,0,0,0,0
ENSG00000280703,ENSG00000280703,0,0,0,0,0,0
ENSG00000258415,LONRF2P4,0,0,0,0,0,0
ENSG00000268531,ENSG00000268531,0,0,0,0,0,0
ENSG00000258712,CXADRP2,0,0,0,0,0,0
ENSG00000258767,ENSG00000258767,0,0,0,0,0,0
ENSG00000258848,GRAMD4P6,0,0,0,0,0,0
ENSG00000277243,MIR3118-3,0,0,0,0,0,0
ENSG00000278522,POTEB3,0,0,0,0,0,0
ENSG00000275174,U6,0,0,0,0,0,0
ENSG00000281347,NF1P9,0,0,0,0,0,0
ENSG00000277841,MIR5701-2,0,0,0,0,0,0
ENSG00000280709,LINC02203,0,0,0,0,0,0
ENSG00000279639,ENSG00000279639,0,0,0,0,0,0
ENSG00000283680,OR11K1P,0,0,0,0,0,0
