gene_id,gene_name,PT916-MYO,PT886-LEIO,PT967-MYO,PT886-MYO,PT916-LEIO,PT1063-LEIO,PT1063-MYO,PT848-MYO,PT967-LEIO,PT848-LEIO
ENSG00000260170,ENSG00000260170,0,0,0,0,0,0,0,0,0,0
ENSG00000200419,Y_RNA,1,0,0,2,0,5,2,2,3,0
ENSG00000137767,SQOR,150,71,273,129,82,69,100,93,50,26
ENSG00000273972,ENSG00000273972,2,0,2,1,0,0,0,1,0,1
ENSG00000259200,ENSG00000259200,0,0,0,0,2,0,0,0,0,1
ENSG00000259743,ENSG00000259743,0,0,0,0,0,0,0,0,0,0
ENSG00000259593,MTND5P40,0,0,0,0,0,0,0,0,0,0
ENSG00000238819,ENSG00000238819,0,0,0,0,0,0,0,0,0,0
ENSG00000238456,RNU6-1014P,0,0,0,0,0,0,0,0,0,0
ENSG00000259255,,0,0,0,0,3,4,0,0,0,0
ENSG00000223308,RN7SKP101,0,0,0,0,0,0,0,0,0,0
ENSG00000259509,ENSG00000259509,0,0,0,0,0,0,0,0,0,0
ENSG00000284540,ENSG00000284540,0,0,0,0,0,0,0,1,0,0
ENSG00000137872,SEMA6D,132,61,164,56,166,142,127,201,101,88
ENSG00000222343,RN7SKP139,0,1,1,0,0,1,0,1,0,0
ENSG00000259554,ENSG00000259554,1,1,1,0,1,2,1,0,0,2
ENSG00000259221,ENSG00000259221,0,0,0,0,0,0,0,0,0,0
ENSG00000259360,ENSG00000259360,0,0,0,0,1,0,0,0,0,0
ENSG00000259740,ENSG00000259740,0,1,0,0,0,0,0,0,1,1
ENSG00000259588,ENSG00000259588,0,0,0,0,0,0,0,0,0,0
ENSG00000213862,RPL7AP62,3,4,7,0,3,3,7,4,4,2
ENSG00000259572,LINC01491,0,0,0,0,0,0,0,0,0,0
ENSG00000259754,ENSG00000259754,0,0,0,0,0,0,0,0,0,0
ENSG00000259730,,0,0,0,0,0,0,0,0,0,0
ENSG00000188467,SLC24A5,0,0,0,0,1,0,2,0,0,0
ENSG00000104177,MYEF2,268,51,447,64,120,193,220,259,105,126
ENSG00000259235,CTXN2-AS1,0,0,0,0,0,0,0,0,0,0
ENSG00000233932,CTXN2,0,0,0,0,0,0,0,0,0,0
ENSG00000074803,SLC12A1,0,0,1,0,0,0,0,0,0,0
ENSG00000259385,ENSG00000259385,0,0,0,0,0,0,0,0,0,0
ENSG00000259488,DUT-AS1,8,20,20,5,18,11,22,32,10,16
ENSG00000202542,Y_RNA,0,0,0,0,0,0,1,0,0,0
ENSG00000128951,DUT,386,339,606,196,317,343,558,432,417,350
ENSG00000166147,FBN1,7667,7651,4065,3151,3138,4833,6865,10040,6198,6829
ENSG00000274654,ENSG00000274654,33,35,22,8,13,13,27,54,8,21
ENSG00000259705,FBN1-DT,2,1,4,1,4,5,7,2,1,3
ENSG00000273925,ENSG00000273925,2,0,0,0,1,0,0,2,0,0
ENSG00000103995,CEP152,125,63,117,65,78,55,86,102,50,46
ENSG00000259216,ENSG00000259216,0,0,1,0,0,0,1,0,0,1
ENSG00000259469,ENSG00000259469,5,0,1,3,4,0,0,0,0,0
ENSG00000259670,ENSG00000259670,0,0,0,0,0,0,0,0,0,1
ENSG00000259700,ENSG00000259700,0,0,0,0,0,0,0,0,0,0
ENSG00000185634,SHC4,14,77,5,8,17,12,22,13,33,12
ENSG00000255302,EID1,1515,1525,2147,328,1075,1190,2075,1502,1516,1359
ENSG00000259602,ENSG00000259602,0,0,0,0,0,0,0,0,0,0
ENSG00000259500,KRT8P24,0,0,0,0,0,0,0,0,0,0
ENSG00000138593,SECISBP2L,1406,1309,2174,726,1230,1102,2123,1469,1267,1225
ENSG00000207105,Y_RNA,0,0,0,0,2,1,0,1,1,2
ENSG00000265942,RN7SL577P,1,5,3,5,2,3,8,6,7,2
ENSG00000259656,ENSG00000259656,0,0,0,0,0,0,0,0,0,0
ENSG00000166200,COPS2,934,813,2038,153,782,1105,1357,883,868,869
ENSG00000200120,Y_RNA,1,3,2,1,3,4,5,8,5,4
ENSG00000156958,GALK2,310,321,396,148,345,343,411,376,382,354
ENSG00000259467,NDUFAF4P1,1,1,4,1,0,1,2,1,2,1
ENSG00000264210,MIR4716,0,0,0,0,0,0,0,0,0,0
ENSG00000259545,RPL15P19,0,0,0,0,0,0,0,0,0,0
ENSG00000243338,RN7SL307P,0,0,0,0,0,0,0,1,0,0
ENSG00000166262,FAM227B,49,63,58,23,60,92,62,102,54,107
ENSG00000275580,ENSG00000275580,7,7,15,0,8,6,11,4,8,15
ENSG00000276593,ENSG00000276593,2,0,0,0,0,1,0,0,0,3
ENSG00000259531,ENSG00000259531,2,1,0,0,3,1,0,4,2,10
ENSG00000140285,FGF7,620,356,689,92,585,1095,580,573,883,974
ENSG00000104047,DTWD1,378,497,540,102,524,625,534,515,590,613
ENSG00000259388,ENSG00000259388,0,0,0,0,0,0,1,0,0,0
ENSG00000104043,ATP8B4,201,1203,360,94,1362,4195,670,333,2329,3106
ENSG00000259188,ENSG00000259188,0,1,0,0,0,1,0,1,0,3
ENSG00000201086,RNA5SP394,0,0,0,0,0,0,0,0,0,0
ENSG00000140284,SLC27A2,4,0,3,2,0,2,0,5,0,3
ENSG00000200605,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000140287,HDC,93,15,62,67,9,5,73,114,1,2
ENSG00000241175,RN7SL494P,9,14,10,11,7,8,5,13,8,9
ENSG00000104064,GABPB1,296,353,550,166,313,396,587,404,483,388
ENSG00000271819,RNU6-94P,5,4,5,0,3,3,6,1,4,3
ENSG00000244879,GABPB1-AS1,590,868,400,498,906,1232,938,1291,311,1290
ENSG00000259715,ENSG00000259715,0,0,0,1,0,0,0,0,0,1
ENSG00000284284,MIR4712,0,0,0,0,0,0,0,0,0,0
ENSG00000259465,AHCYP7,1,1,0,3,0,2,1,1,0,1
ENSG00000138592,USP8,883,745,1198,369,880,771,1199,1011,1017,861
ENSG00000252376,RNA5SP395,2,2,5,0,4,0,2,3,5,2
ENSG00000242737,ENSG00000242737,9,8,11,15,11,13,11,11,13,18
ENSG00000259618,,4,0,1,2,1,1,0,0,3,0
ENSG00000259298,,0,4,1,1,4,0,2,2,3,0
ENSG00000170236,USP50,7,3,4,0,3,2,3,8,10,9
ENSG00000092439,TRPM7,1375,1452,1589,470,1317,1348,1768,1468,1587,1520
ENSG00000259684,ENSG00000259684,0,0,0,0,0,0,0,0,0,0
ENSG00000243027,RN7SL354P,0,0,0,0,0,0,0,0,0,0
ENSG00000138600,SPPL2A,857,797,1132,337,520,490,1013,902,852,707
ENSG00000279665,ENSG00000279665,14,8,12,6,11,4,8,4,5,11
ENSG00000259773,ENSG00000259773,0,1,0,1,0,1,2,1,1,0
ENSG00000241130,RPL32P30,0,0,0,0,0,0,0,0,0,0
ENSG00000273674,ENSG00000273674,6,8,9,3,3,3,3,2,5,4
ENSG00000081014,AP4E1,337,349,443,129,268,285,449,387,363,297
ENSG00000259378,DCAF13P3,17,18,19,15,9,20,20,21,20,20
ENSG00000259240,MIR4713HG,0,1,0,0,0,1,0,0,0,2
ENSG00000183578,TNFAIP8L3,1194,984,1491,450,1075,1107,1308,552,2103,1208
ENSG00000259204,ENSG00000259204,30,10,8,8,28,15,5,5,8,8
ENSG00000137869,CYP19A1,2,91,0,0,18,1,0,0,0,0
ENSG00000266593,MIR4713,0,0,0,0,0,0,0,0,0,0
ENSG00000259701,ENSG00000259701,0,2,0,0,0,0,0,0,0,0
ENSG00000283614,MIR7973-2,0,0,0,0,0,0,0,0,0,0
ENSG00000278098,MIR7973-1,0,0,0,0,0,0,0,0,0,0
ENSG00000259306,,0,0,0,0,0,0,0,0,0,0
ENSG00000186417,GLDN,20,53,47,7,21,13,42,0,36,4
ENSG00000270378,ENSG00000270378,0,0,0,0,0,0,0,0,0,0
ENSG00000259194,ENSG00000259194,1,7,3,0,0,0,0,0,0,0
ENSG00000259678,ENSG00000259678,1,2,0,0,0,1,1,1,0,0
ENSG00000104093,DMXL2,806,657,805,293,871,848,1289,1188,927,870
ENSG00000259668,ENSG00000259668,1,1,3,0,1,1,2,0,1,1
ENSG00000104112,SCG3,0,0,3,0,2,0,1,5,2,0
ENSG00000259241,ENSG00000259241,0,0,0,0,0,0,0,0,0,0
ENSG00000259296,ENSG00000259296,0,0,0,2,0,0,0,0,0,0
ENSG00000140280,LYSMD2,85,42,79,30,37,25,108,78,63,38
ENSG00000128872,TMOD2,709,419,698,274,492,427,768,508,341,368
ENSG00000259377,ENSG00000259377,5,5,10,3,6,8,6,1,5,3
ENSG00000138594,TMOD3,1510,977,1454,716,945,700,1420,1140,866,775
ENSG00000274954,ENSG00000274954,0,1,0,0,0,0,3,2,0,0
ENSG00000277677,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0
ENSG00000259632,ENSG00000259632,0,0,0,0,0,0,0,0,0,0
ENSG00000207484,Y_RNA,13,6,11,4,4,5,7,12,4,5
ENSG00000259201,ENSG00000259201,1,1,1,1,0,0,3,3,0,0
ENSG00000272337,RNU6-90P,10,7,12,3,4,1,4,12,7,3
ENSG00000259185,ENSG00000259185,1,0,1,1,0,0,3,2,0,1
ENSG00000259556,ENSG00000259556,2,4,3,4,3,0,3,8,1,0
ENSG00000166477,LEO1,140,121,211,80,133,111,223,201,172,168
ENSG00000069956,MAPK6,553,492,844,216,475,502,729,635,721,612
ENSG00000259438,MAPK6-DT,1,0,2,0,1,0,1,1,1,0
ENSG00000274528,ENSG00000274528,0,0,2,5,1,0,4,1,0,1
ENSG00000259398,ENSG00000259398,6,10,10,3,7,9,8,17,6,6
ENSG00000259712,ENSG00000259712,0,0,2,1,1,2,1,0,2,0
ENSG00000259178,ENSG00000259178,0,0,0,0,0,0,0,0,0,0
ENSG00000242327,ENSG00000242327,0,1,1,0,0,0,1,0,0,0
ENSG00000137875,BCL2L10,1,0,16,1,2,4,2,2,0,0
ENSG00000069966,GNB5,372,427,729,252,375,397,646,415,396,360
ENSG00000259327,ENSG00000259327,0,0,0,1,0,0,3,3,0,2
ENSG00000259709,ENSG00000259709,0,1,0,2,0,0,0,1,0,0
ENSG00000206995,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000259577,CERNA1,5,3,7,4,5,5,22,5,0,5
ENSG00000128833,MYO5C,785,295,990,646,264,191,754,517,72,163
ENSG00000221052,MIR1266,1,0,2,2,0,1,0,3,0,0
ENSG00000197535,MYO5A,946,1154,1085,656,1067,759,968,1110,944,833
ENSG00000231169,EEF1B2P1,0,0,0,2,0,0,0,2,1,0
ENSG00000128989,ARPP19,2534,2137,4014,889,2177,2030,2844,1998,1931,1703
ENSG00000260618,ENSG00000260618,0,0,0,0,0,0,1,0,0,0
ENSG00000047346,ATOSA,1009,550,1711,334,865,993,1466,972,585,568
ENSG00000259935,ENSG00000259935,18,10,13,10,13,16,12,15,5,10
ENSG00000169856,ONECUT1,1,0,0,1,0,0,0,0,0,0
ENSG00000259203,ENSG00000259203,0,0,0,0,0,0,0,0,0,0
ENSG00000214896,RPSAP55,0,0,0,0,0,0,0,0,1,0
ENSG00000259612,EEF1A1P22,7,1,3,2,2,3,5,4,3,0
ENSG00000259237,LINC02490,0,0,0,0,0,0,0,0,0,0
ENSG00000166415,WDR72,2,45,2,1,17,2,0,0,0,0
ENSG00000252066,RNU2-53P,0,0,0,0,0,0,0,0,0,0
ENSG00000206641,RNU6-449P,0,0,0,0,0,0,0,0,0,0
ENSG00000259301,ENSG00000259301,0,0,0,0,0,0,0,0,0,0
ENSG00000280362,ENSG00000280362,0,0,0,0,0,0,0,0,0,0
ENSG00000259669,ENSG00000259669,0,0,0,0,0,0,0,0,0,0
ENSG00000137766,UNC13C,2,115,24,0,16,1,7,0,0,12
ENSG00000259619,ENSG00000259619,0,0,0,0,0,0,0,0,0,0
ENSG00000259550,HNRNPA1P74,0,0,0,0,0,0,0,0,0,0
ENSG00000260937,ENSG00000260937,0,0,0,0,0,0,0,0,0,0
ENSG00000279145,ENSG00000279145,22,19,22,8,16,6,21,13,17,17
ENSG00000137876,RSL24D1,677,568,1235,121,575,796,1000,663,876,715
ENSG00000069974,RAB27A,242,203,350,81,175,184,269,331,305,209
ENSG00000276533,ENSG00000276533,12,11,21,14,6,9,5,7,7,9
ENSG00000225973,PIGBOS1,23,20,26,6,26,27,30,25,48,33
ENSG00000069943,PIGB,96,87,96,38,90,86,149,147,67,100
ENSG00000260916,CCPG1,194,197,360,81,135,114,247,217,152,168
ENSG00000274765,ENSG00000274765,2,4,2,1,2,1,1,1,2,0
ENSG00000277548,ENSG00000277548,2,5,8,3,2,2,4,3,3,8
ENSG00000261771,DNAAF4-CCPG1,0,1,0,0,0,0,0,1,0,0
ENSG00000283891,MIR628,2,1,1,0,0,0,2,1,0,4
ENSG00000261652,PIERCE2,5,15,13,5,9,5,12,5,10,12
ENSG00000256061,DNAAF4,10,8,9,8,5,9,15,7,5,11
ENSG00000260036,ENSG00000260036,1,3,0,0,2,0,1,4,1,2
ENSG00000171016,PYGO1,482,457,703,147,444,537,738,594,600,606
ENSG00000166450,PRTG,187,118,336,93,273,243,698,376,85,93
ENSG00000259180,ENSG00000259180,0,0,0,0,0,0,1,0,0,1
ENSG00000259369,ENSG00000259369,0,0,0,0,0,0,0,0,0,0
ENSG00000069869,NEDD4,539,237,968,253,341,281,854,620,304,361
ENSG00000230183,CNOT6LP1,0,0,1,1,1,3,0,1,0,6
ENSG00000239703,RN7SL568P,0,0,0,0,0,0,0,0,0,0
ENSG00000261333,CD24P2,0,0,0,0,1,0,0,0,0,0
ENSG00000181827,RFX7,441,638,553,263,777,711,912,597,647,739
ENSG00000261072,ENSG00000261072,12,16,12,6,28,27,15,29,19,37
ENSG00000151575,TEX9,46,57,102,17,118,92,119,80,95,114
ENSG00000275417,ENSG00000275417,0,1,0,0,1,0,0,1,1,2
ENSG00000199784,RNU6-1287P,0,0,0,0,0,0,0,0,0,0
ENSG00000261174,HMGB1P33,0,0,0,0,0,0,0,0,0,0
ENSG00000259941,ENSG00000259941,4,0,1,0,4,1,0,1,0,1
ENSG00000261823,ENSG00000261823,3,2,2,1,1,0,1,2,1,0
ENSG00000138587,MNS1,36,24,30,6,31,30,42,31,16,27
ENSG00000277245,ENSG00000277245,0,1,1,0,2,2,0,0,1,2
ENSG00000260392,ENSG00000260392,4,4,1,1,6,1,4,2,3,5
ENSG00000137871,ZNF280D,1283,1231,1899,496,1049,1126,1910,1530,1237,1303
ENSG00000276696,Y_RNA,5,6,5,1,2,4,12,3,1,9
ENSG00000274667,ENSG00000274667,7,5,13,1,8,8,10,9,8,7
ENSG00000279683,ENSG00000279683,0,0,0,0,0,0,0,0,0,0
ENSG00000225625,ENSG00000225625,0,0,0,0,0,0,0,0,0,0
ENSG00000276524,LINC03065,3,1,2,2,0,0,3,4,0,0
ENSG00000275343,ENSG00000275343,1,4,1,0,2,1,3,1,2,3
ENSG00000140262,TCF12,1494,1477,2318,996,1449,1378,2492,2318,2073,1600
ENSG00000260689,HNRNPA3P11,0,0,0,0,0,0,1,0,0,1
ENSG00000239035,SNORD13D,0,0,0,0,0,0,0,0,0,0
ENSG00000247982,LINC00926,28,26,31,24,33,32,33,50,35,29
ENSG00000260172,LINC01413,0,0,0,0,0,0,0,0,0,0
ENSG00000260870,NDUFB10P1,0,0,0,0,0,0,0,0,0,0
ENSG00000128849,CGNL1,1484,2245,2441,1028,610,661,2588,1772,807,1832
ENSG00000252984,RNU6-844P,0,0,0,0,0,0,0,0,0,0
ENSG00000261489,ENSG00000261489,0,0,0,0,0,0,0,0,0,0
ENSG00000261265,ENSG00000261265,2,4,1,3,0,1,3,4,3,5
ENSG00000276772,ENSG00000276772,10,11,10,5,3,3,6,8,3,23
ENSG00000240874,ENSG00000240874,0,0,0,0,0,0,0,0,0,0
ENSG00000137878,GCOM1,18,108,39,26,42,3,35,13,35,16
ENSG00000263155,MYZAP,80,136,141,55,68,4,97,48,53,35
ENSG00000255529,POLR2M,424,178,851,88,269,207,657,463,451,297
ENSG00000261219,ENSG00000261219,5,1,2,3,3,0,0,1,3,0
ENSG00000128918,ALDH1A2,1463,701,1583,611,698,266,1717,2393,5114,685
ENSG00000259477,ENSG00000259477,9,14,4,13,27,9,27,44,78,19
ENSG00000274719,ENSG00000274719,8,10,7,2,13,0,7,19,28,12
ENSG00000259285,ALDH1A2-AS1,7,2,17,6,5,4,11,11,20,2
ENSG00000103569,AQP9,7,0,4,0,1,0,1,9,4,0
ENSG00000259651,MTCO3P23,1,0,0,0,0,0,0,0,0,0
ENSG00000259626,MTND3P12,0,0,0,0,0,0,0,0,0,0
ENSG00000259600,ENSG00000259600,0,0,0,0,0,0,0,1,0,0
ENSG00000259379,MTND5P32,1,0,0,0,0,0,0,1,0,0
ENSG00000259671,MTCYBP23,0,0,0,0,0,0,0,0,1,0
ENSG00000240934,ENSG00000240934,0,0,0,0,0,0,0,0,0,0
ENSG00000166035,LIPC,4,0,2,0,2,0,1,8,0,1
ENSG00000259293,LIPC-AS1,0,0,0,0,0,0,0,0,0,0
ENSG00000277229,ENSG00000277229,1,0,0,0,0,0,0,1,0,0
ENSG00000277790,ENSG00000277790,0,0,0,0,0,0,0,0,0,0
ENSG00000259476,ENSG00000259476,0,0,0,0,0,0,0,0,0,0
ENSG00000259250,ENSG00000259250,0,0,0,0,0,0,0,0,0,0
ENSG00000137845,ADAM10,1192,933,1614,394,877,758,1676,1676,1246,989
ENSG00000270986,HMGB1P51,0,0,0,0,0,0,0,0,0,0
ENSG00000182625,ENSG00000182625,0,0,0,0,0,0,0,0,0,0
ENSG00000282100,HSP90AB4P,28,20,30,23,13,25,26,53,23,30
ENSG00000199730,RN7SKP95,5,1,7,2,7,5,11,8,3,8
ENSG00000278513,ENSG00000278513,0,0,0,0,0,0,0,0,0,0
ENSG00000259173,ENSG00000259173,1,0,0,0,0,0,0,0,0,0
ENSG00000200318,SNORD3P1,0,0,0,0,0,0,0,0,0,0
ENSG00000245975,MINDY2-DT,3,9,1,3,3,4,5,7,2,1
ENSG00000128923,MINDY2,1073,489,932,393,391,398,1263,876,661,429
ENSG00000259402,ENSG00000259402,12,11,11,15,19,10,17,21,6,18
ENSG00000259353,ENSG00000259353,4,1,3,1,0,0,1,2,0,1
ENSG00000259738,ZNF444P1,1,0,0,0,0,0,1,0,0,0
ENSG00000157450,RNF111,456,487,648,299,433,401,735,566,554,488
ENSG00000242747,RPL21P14,2,0,0,0,0,1,0,0,0,0
ENSG00000137776,SLTM,936,799,1203,508,819,735,1037,1096,1022,926
ENSG00000225798,ENSG00000225798,1,0,1,0,1,1,5,2,1,6
ENSG00000259393,ENSG00000259393,0,0,0,0,0,0,0,0,0,0
ENSG00000241640,RPL21P113,0,0,0,0,0,0,0,0,0,0
ENSG00000157456,CCNB2,10,4,1,1,7,12,4,14,20,10
ENSG00000277144,ENSG00000277144,8,3,4,0,8,12,6,0,5,7
ENSG00000259732,ENSG00000259732,0,1,0,0,0,0,0,0,1,0
ENSG00000157483,MYO1E,1057,1556,1704,787,1767,1834,1509,1396,5305,1915
ENSG00000253030,MIR2116,8,10,4,6,18,5,2,4,16,14
ENSG00000171989,LDHAL6B,0,2,1,0,0,0,0,0,0,0
ENSG00000200070,RNU4-80P,7,13,25,1,13,9,6,2,20,1
ENSG00000259771,ENSG00000259771,15,15,17,8,8,18,12,8,17,8
ENSG00000199512,RNU6-212P,8,12,13,2,6,8,5,9,4,5
ENSG00000259735,ENSG00000259735,40,30,49,28,24,39,29,41,48,23
ENSG00000157470,FAM81A,26,51,32,15,35,49,34,22,34,40
ENSG00000259750,NSA2P4,1,0,0,0,0,0,0,0,0,1
ENSG00000259674,RPL7AP75,0,0,0,0,0,0,0,0,0,1
ENSG00000200252,Y_RNA,2,2,0,0,1,4,3,0,1,2
ENSG00000243780,RPL21P114,0,0,0,0,0,0,0,0,0,0
ENSG00000240238,RPL21P117,0,1,1,0,0,0,0,0,0,0
ENSG00000201704,RNA5SP396,0,0,0,0,0,0,0,0,0,0
ENSG00000140297,GCNT3,1,1,0,1,1,0,2,1,0,1
ENSG00000140307,GTF2A2,170,197,261,52,150,166,273,186,249,198
ENSG00000227161,ENSG00000227161,4,0,4,1,1,3,12,2,1,2
ENSG00000140299,BNIP2,1317,948,2113,412,910,865,1723,1224,987,944
ENSG00000259657,PIGHP1,1,0,0,1,0,0,1,1,3,1
ENSG00000259238,ENSG00000259238,2,2,0,1,0,1,4,2,0,5
ENSG00000234797,RPS3AP6,11,19,10,3,14,26,34,7,25,17
ENSG00000259601,ENSG00000259601,0,0,0,0,1,0,0,0,1,0
ENSG00000259573,NMNAT1P5,0,0,0,0,0,0,0,0,0,0
ENSG00000171956,FOXB1,0,0,0,0,0,0,1,0,0,0
ENSG00000259558,MESTP2,0,0,0,0,0,0,0,0,0,0
ENSG00000259223,ENSG00000259223,0,0,0,0,0,0,0,0,0,0
ENSG00000182718,ANXA2,3240,2103,1808,1644,765,651,2192,2830,1484,1403
ENSG00000240163,RPL36AP44,0,0,0,0,0,0,0,0,0,0
ENSG00000242667,ENSG00000242667,0,1,1,0,0,0,0,0,1,0
ENSG00000273721,ENSG00000273721,0,0,0,0,0,0,0,0,0,0
ENSG00000128915,ICE2,715,641,961,238,696,699,887,815,839,714
ENSG00000245534,RORA-AS1,8,14,11,5,14,10,13,8,5,8
ENSG00000069667,RORA,1557,790,1596,515,488,508,1513,1485,471,675
ENSG00000259274,,1,2,2,0,2,3,1,1,2,4
ENSG00000259513,CYCSP38,0,0,0,0,0,0,2,1,0,1
ENSG00000273958,ENSG00000273958,2,2,3,1,1,1,0,0,0,3
ENSG00000277413,ENSG00000277413,2,1,3,3,1,2,3,2,0,1
ENSG00000259482,RORA-AS2,1,0,0,0,0,0,1,0,0,0
ENSG00000212625,RNA5SP397,0,0,0,0,0,0,0,0,0,0
ENSG00000259591,ENSG00000259591,0,0,0,0,0,0,0,0,0,1
ENSG00000273792,ENSG00000273792,51,37,37,21,38,14,46,49,13,37
ENSG00000259481,ENSG00000259481,1,0,0,0,0,0,1,1,0,1
ENSG00000259575,ENSG00000259575,0,0,0,0,1,0,0,0,0,0
ENSG00000276473,ENSG00000276473,0,1,1,0,0,1,0,1,0,0
ENSG00000259616,,1,0,1,1,1,0,0,1,0,0
ENSG00000259530,ENSG00000259530,0,0,0,0,0,0,0,0,0,0
ENSG00000259675,ENSG00000259675,1,0,0,0,0,1,0,3,0,0
ENSG00000271195,ENSG00000271195,0,0,0,0,0,0,0,0,0,0
ENSG00000259284,LINC02349,0,0,0,0,0,0,1,1,0,0
ENSG00000259564,ENSG00000259564,0,0,0,0,0,0,0,0,0,0
ENSG00000129003,VPS13C,4107,3656,5446,1520,3702,3006,5185,4362,3875,3366
ENSG00000259251,VPS13C-DT,1,1,1,0,0,2,2,3,1,0
ENSG00000198535,C2CD4A,0,0,4,0,7,0,0,0,21,0
ENSG00000259466,NPM1P47,0,0,0,0,0,0,0,0,1,0
ENSG00000205502,C2CD4B,33,8,253,29,5,1,12,13,18,7
ENSG00000259697,ENSG00000259697,0,0,0,0,0,0,0,0,0,0
ENSG00000166104,ENSG00000166104,0,0,0,0,0,0,0,0,0,0
ENSG00000259878,ENSG00000259878,0,0,0,0,0,0,0,0,0,0
ENSG00000276713,Metazoa_SRP,2,0,0,0,0,1,1,0,1,2
ENSG00000260062,GOLGA2P11,0,0,0,0,0,0,0,1,0,0
ENSG00000260375,ENSG00000260375,0,0,0,0,0,0,0,0,0,0
ENSG00000261296,ENSG00000261296,0,0,0,0,0,0,0,0,0,0
ENSG00000260957,ENSG00000260957,0,0,0,0,0,0,0,0,0,0
ENSG00000277919,MIR8067,0,0,0,0,0,0,0,0,0,0
ENSG00000275451,MIR6085,0,0,0,0,0,0,0,0,0,0
ENSG00000259557,HMGN1P26,0,0,0,0,0,0,0,0,0,0
ENSG00000274340,ENSG00000274340,0,1,4,0,0,1,0,2,3,4
ENSG00000171914,TLN2,524,552,447,333,386,381,506,508,972,707
ENSG00000259458,MGC15885,0,0,0,1,0,1,0,0,3,2
ENSG00000259756,ENSG00000259756,0,0,0,0,0,0,0,0,1,0
ENSG00000211137,MIR190A,0,0,0,0,0,0,0,0,0,0
ENSG00000259370,ENSG00000259370,437,1635,475,665,714,220,659,298,93,211
ENSG00000259727,ENSG00000259727,0,2,2,1,2,2,0,1,1,4
ENSG00000259394,ENSG00000259394,1,0,0,0,1,1,0,1,0,0
ENSG00000140416,TPM1,22821,40392,13290,17302,23834,21442,26373,21338,15121,21365
ENSG00000259498,TPM1-AS,34,86,15,115,37,48,57,86,37,53
ENSG00000259627,ENSG00000259627,10,27,5,17,5,13,37,26,6,21
ENSG00000259672,ENSG00000259672,0,0,0,0,0,0,0,0,0,0
ENSG00000103642,LACTB,127,71,157,26,69,74,116,90,107,75
ENSG00000185088,RPS27L,275,416,407,84,505,566,351,343,566,549
ENSG00000166128,RAB8B,789,382,842,196,345,471,1028,747,506,449
ENSG00000138613,APH1B,265,153,319,98,179,114,299,209,142,162
ENSG00000074410,CA12,725,2411,335,339,901,1303,1010,958,1832,3001
ENSG00000259459,LINC02568,0,6,3,3,3,8,1,2,5,1
ENSG00000259268,ENSG00000259268,1,0,0,0,0,0,0,0,0,0
ENSG00000276651,ENSG00000276651,8,12,8,6,10,11,6,6,13,15
ENSG00000140455,USP3,542,886,838,305,738,872,884,943,1109,1033
ENSG00000259248,USP3-AS1,31,30,30,29,30,40,43,31,19,33
ENSG00000197361,FBXL22,507,1459,285,670,1339,1645,1389,1163,1358,1461
ENSG00000103657,HERC1,3243,2808,3916,2441,2926,2827,4043,3760,3400,3615
ENSG00000259589,ENSG00000259589,4,1,2,4,3,2,5,4,2,2
ENSG00000199156,MIR422A,0,0,0,0,0,0,0,0,0,0
ENSG00000275785,ENSG00000275785,0,0,0,0,0,0,0,0,0,0
ENSG00000035664,DAPK2,53,23,36,30,33,45,90,123,111,136
ENSG00000259351,ENSG00000259351,0,0,0,0,0,0,0,0,0,0
ENSG00000166797,CIAO2A,72,63,67,33,73,109,109,110,177,75
ENSG00000028528,SNX1,1995,1261,3047,1464,1515,1494,2750,2484,1959,1832
ENSG00000201071,Y_RNA,1,0,0,0,0,0,0,0,0,0
ENSG00000157734,SNX22,31,54,22,55,23,44,73,83,85,74
ENSG00000166794,PPIB,1289,2056,1467,821,1347,1980,2548,2428,3143,2679
ENSG00000169118,CSNK1G1,280,342,302,229,360,234,435,384,328,365
ENSG00000259316,ENSG00000259316,12,8,7,9,11,6,13,7,8,11
ENSG00000252774,ENSG00000252774,0,0,0,0,0,0,0,0,0,0
ENSG00000166803,PCLAF,2,3,1,1,5,10,0,2,3,2
ENSG00000103671,TRIP4,198,227,241,128,208,182,316,258,251,220
ENSG00000206781,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000180357,ZNF609,1182,903,2004,1183,1205,1056,1944,1565,1504,1345
ENSG00000259682,ENSG00000259682,9,2,4,2,6,9,5,3,8,4
ENSG00000248415,GAPDHP61,1,0,0,2,1,3,2,2,1,0
ENSG00000243403,ENSG00000243403,5,5,4,4,4,4,6,8,6,1
ENSG00000239465,RPL21P15,0,0,0,0,0,0,0,0,0,0
ENSG00000207223,Y_RNA,4,7,6,5,7,3,5,3,4,7
ENSG00000207162,RNU6-549P,2,2,3,2,1,3,0,4,1,1
ENSG00000180304,OAZ2,642,572,773,444,621,689,1002,947,995,889
ENSG00000265967,ENSG00000265967,10,9,5,5,9,5,4,5,9,8
ENSG00000264937,ENSG00000264937,1,4,0,4,3,1,2,2,0,2
ENSG00000259635,ENSG00000259635,5,2,3,1,7,3,6,6,4,6
ENSG00000166831,RBPMS2,494,461,687,625,379,485,932,497,324,719
ENSG00000221033,MIR1272,1,2,0,5,1,0,2,1,3,7
